2.170786152283979309e+00 2.133472591354361736e+00 2.174223968532368989e+00 2.906046256106445291e+00 2.152129371819170522e+00 2.540135112319407362e+00 8.462825810017269301e-01 8.361150666948391486e-01 7.620655356874049824e-01 7.042223521073686099e-01 2.329915604878173951e+00 2.291461041085885331e+00 2.303908363200059206e+00 2.990156177164986051e+00 2.310768316888263563e+00 2.669178498139558542e+00 1.733797299466102379e-02 -2.881036855184630485e-01 1.664146228388333967e-02 -2.571007575713830096e-01 1.824329257107730196e-01 7.140974546775397114e-01 5.080246913580246826e+01 2.227160493827160437e+01
2.192051551567609113e+00 2.122000542986793192e+00 2.133743002544739031e+00 2.900913196546187400e+00 2.157026047277200931e+00 2.517328099545463438e+00 8.519915338312344932e-01 8.402925841792365791e-01 7.664641678813085557e-01 7.772537301131653420e-01 2.351803473602771977e+00 2.282318542943308159e+00 2.267228819849162136e+00 3.003235044892532013e+00 2.317321461290268392e+00 2.660803192311042675e+00 3.247573605763399290e-02 -3.047557424635950474e-01 2.998502012783979195e-02 -2.766105464583838991e-01 2.448740492238043465e-01 7.402056758167023798e-01 5.287654320987654444e+01 2.166666666666666785e+01
2.225342617051797145e+00 2.210051521133406194e+00 3.076230635148315073e+00 2.272814556077586534e+00 2.217697069092601669e+00 2.674522595612950582e+00 8.132503833082113109e-01 8.205749115916390890e-01 5.574644197999971684e-01 8.576202768823608658e-01 2.369288068010704240e+00 2.357471296028375463e+00 3.126333555455648394e+00 2.429238264484967491e+00 2.363387067411473197e+00 2.799567827862533775e+00 6.895033650672358939e-03 3.003960708309516559e-01 4.999930881093985618e-03 2.490010365288817529e-01 9.999915256358318794e-02 7.029419529392756383e-01 5.131288343558281895e+01 8.007361963190183474e+01
2.016246696414898398e+00 2.169139756273257280e+00 3.075804853797234006e+00 2.506575560887263521e+00 2.092693226344077839e+00 2.791190207342248542e+00 8.873628032600096027e-01 8.513119607630433849e-01 5.799936965857082072e-01 8.250108017114405889e-01 2.202876184766963341e+00 2.330214440085595307e+00 3.130010892428615854e+00 2.638856545054667269e+00 2.267439395242668798e+00 2.894868913448382042e+00 -7.306042659939322725e-02 2.039378367739354270e-01 -5.615949673706882583e-02 1.696637609710911210e-01 3.350741776629161950e-01 5.814674031317114133e-01 4.352147239263803868e+01 7.203680981595091737e+01
2.119311314711835426e+00 2.084043869843329677e+00 2.295837313818832826e+00 2.072980263876032847e+00 2.101677592277582551e+00 2.184408788847433058e+00 8.402058892695674075e-01 8.394544316032723774e-01 7.249909362944896296e-01 8.528903924826711780e-01 2.279786477946755596e+00 2.246758241148773649e+00 2.407588176834243310e+00 2.241577390144893211e+00 2.263332606931513613e+00 2.326064275255611324e+00 1.678061611262006772e-02 1.020216779389478551e-01 1.459274553675060128e-02 7.136981916422201200e-02 1.708353423280909722e-01 3.776886629722789879e-01 5.172839506172839208e+01 6.033333333333333570e+01
2.288023211281280389e+00 2.357041588465849102e+00 3.068126559824784660e+00 2.272049569398992830e+00 2.322532399873564746e+00 2.670088064611888967e+00 8.102552762745507398e-01 8.214732447077249811e-01 5.554467844910185859e-01 8.755119384480676281e-01 2.427254380589857430e+00 2.496089610075778342e+00 3.117999633980684138e+00 2.434898437342149613e+00 2.461912586752513565e+00 2.797378426104959903e+00 -2.971686301914495260e-02 2.981463424284118702e-01 -2.796006237440007425e-02 2.441933455494891270e-01 2.364628087704675474e-01 6.962274669569080698e-01 4.755828220858895605e+01 8.003067484662577158e+01
2.099364708651197287e+00 2.090032121376838248e+00 2.980446742235691282e+00 2.180978574651580182e+00 2.094698415014017989e+00 2.580712658443635732e+00 8.774389573031391443e-01 8.627721194064514876e-01 5.459769966985784651e-01 8.907453792264417025e-01 2.275353006397764499e+00 2.261108135055037049e+00 3.030041858494258999e+00 2.355863933613844274e+00 2.268241753223784407e+00 2.713968361820918496e+00 4.455336962813610802e-03 3.097858124454082596e-01 6.280138050753028729e-03 2.484103847209477578e-01 1.120723613518616185e-01 7.021208335829099978e-01 5.019753086419753174e+01 7.920987654320987303e+01
2.262999174182734219e+00 2.236144529324100017e+00 3.102234884747453236e+00 2.746124092176623677e+00 2.249571851753417118e+00 2.924179488462038456e+00 8.089258731742760000e-01 8.212603256822609277e-01 5.636403710175683646e-01 7.561369676644832394e-01 2.403232475363651144e+00 2.382186155313188891e+00 3.153022636770130838e+00 2.848322426183827361e+00 2.392732455709197570e+00 3.004537600986763479e+00 1.193766931147475369e-02 1.217814412473444824e-01 8.795935375158438554e-03 1.014133457628330209e-01 1.326337084509756625e-01 4.500730752739227070e-01 5.119631901840490684e+01 6.565030674846626368e+01
2.114322559932968915e+00 2.125022096121290005e+00 2.361942974142823282e+00 2.881311910027268386e+00 2.119672328027129460e+00 2.621627442085046056e+00 8.593399151169601735e-01 8.411782353559298375e-01 6.885675634132825129e-01 7.431491184484156909e-01 2.282285034160878912e+00 2.285453944545861038e+00 2.460264193636031216e+00 2.975605641733400475e+00 2.283870038968391025e+00 2.730121685713220447e+00 -5.047731220928666600e-03 -1.981093604480192449e-01 -1.387517823217954312e-03 -1.887613474498814614e-01 5.267860076559868071e-02 6.130558718934236984e-01 4.930864197530863891e+01 2.935802469135802539e+01
2.221314949567762209e+00 2.168736243241410566e+00 2.976880340161634386e+00 2.360342058371078799e+00 2.195025596404586388e+00 2.668611199266356593e+00 8.317551163158320993e-01 8.433321835883251794e-01 5.519189748630044523e-01 8.585232310913262221e-01 2.371931002093187857e+00 2.326934907689667043e+00 3.027611453680058684e+00 2.511628310646086160e+00 2.349540672484253356e+00 2.781609955160283310e+00 2.395357321230087017e-02 2.310333861898097862e-01 1.915101744373926343e-02 1.854980214162486041e-01 1.957045704203198011e-01 6.077802826302783901e-01 5.300000000000000000e+01 7.370370370370370949e+01
