5.756349822362170077e-01 5.661268633315632570e-01 5.825361153261159330e-01 5.822867066436140382e-01 5.624962785309342017e-01 5.640614544295070587e-01 5.708809227838901323e-01 5.824114109848650411e-01 5.632788664802206302e-01 3.035744289024878140e-01 3.104694323524915811e-01 3.003557204677402837e-01 3.001111812980664650e-01 3.069287795278470288e-01 3.142563746427962657e-01 6.507788154646412249e-01 6.456708866062591534e-01 6.554097073410929397e-01 6.550759725970622949e-01 6.407865003755962574e-01 6.456952790417199717e-01 6.482298822441288078e-01 6.552428612167111588e-01 6.432455722507417484e-01 1.665517015052383684e-02 4.282345397047451893e-04 -2.778687417039491653e-03 7.879810848427351924e-03 5.093298436108674573e-04 -7.631266934256077279e-03 1.255368447079202587e-01 3.191644801962825739e-02 -1.235411784145030861e-01 5.293877551020408134e+01 4.989795918367347127e+01 5.159183673469387799e+01 4.425161904171539401e-02 4.321816208631880374e-02 4.521295363699446429e-02 6.126071364932332841e-01 6.094650235157561546e-01 6.072955713127303756e-01 6.319593144739598101e-01 6.297540177098523984e-01 6.237817616204168747e-01 6.110360800044947194e-01 6.099513539029818299e-01 6.308566660919061597e-01 6.278705380471882869e-01 6.222832254835966026e-01 6.196095206128042765e-01 3.309107284442656671e-01 3.245633088202572458e-01 3.214306294563946675e-01 3.258475633396380466e-01 3.186003540216400531e-01 3.186718488190112275e-01 6.962682054222736339e-01 6.904990632299328190e-01 6.871139355949562599e-01 7.110198377575527307e-01 7.057593842127891648e-01 7.004680102331565239e-01 -5.142270776308358743e-03 -8.708178359659417278e-03 -3.495717621197544107e-03 -1.302426592427297948e-02 3.109866566897624002e-02 3.274480704239354778e-02 6.076665435028126838e-01 6.101368399980229285e-01 3.208429358253433450e-01 6.871672413333459462e-01 -8.097516272639116927e-03
5.587069566893383410e-01 5.566433658830101106e-01 5.811959320486498326e-01 5.820052794075889491e-01 5.799261843750449508e-01 5.817222731148606885e-01 5.576751612861742258e-01 5.816006057281193353e-01 5.808242287449527641e-01 3.044733427495792677e-01 3.044634276091435221e-01 3.066793640775160035e-01 3.066289142075331875e-01 3.024042188802585907e-01 3.025519006861391857e-01 6.362841188479914090e-01 6.344681359477991611e-01 6.571460597012572791e-01 6.578384575915249277e-01 6.540356954481751917e-01 6.556969236215127728e-01 6.353767761852961993e-01 6.574923497909632708e-01 6.548668362984546576e-01 3.700345558817684250e-03 -1.391586169216374198e-03 -3.092310291009610964e-03 2.858119730304164042e-03 -1.053088892194384979e-03 -2.536741947000166562e-03 7.560577771386770007e-02 -4.589310942201090676e-02 -7.122836382353057993e-02 5.030612244897959329e+01 4.797959183673469141e+01 4.869387755102040671e+01 4.441753304559940829e-02 4.379065446925818617e-02 4.483392057851079415e-02 6.043628459323907576e-01 6.077045669132669081e-01 6.097081670278821086e-01 6.092578784829656424e-01 6.239895244800611751e-01 6.138895471677724425e-01 6.060337064228288328e-01 6.070355064801364886e-01 6.166237014815134643e-01 6.115737128253690980e-01 6.068103622076781445e-01 6.158470456966640416e-01 3.231767788523439155e-01 3.310100491181925397e-01 3.263886460977336035e-01 3.210511014678628650e-01 3.308510513491746408e-01 3.251844926401287195e-01 6.853449350019852337e-01 6.920061367245737838e-01 6.915732768420216336e-01 6.886718901242391278e-01 7.062756861450824042e-01 6.946980137984206660e-01 5.514084357784279460e-03 8.805615220905140678e-03 2.389082022261058286e-02 7.573361293455958126e-03 8.066824259173712222e-03 2.644318533406659483e-02 6.064842332342939013e-01 6.054235395833422739e-01 3.260616976627641050e-01 6.885777776290149532e-01 3.503972282549669155e-03
5.685905499552358355e-01 5.603023069951900137e-01 5.631069242531505648e-01 5.628615903446949620e-01 5.620409467224928290e-01 5.651044370816966644e-01 5.644464284752128691e-01 5.629842572989227634e-01 5.635726919020946912e-01 3.059774706385278153e-01 3.047163026894895710e-01 3.030652083892954596e-01 3.031548609097753366e-01 3.071479513309225418e-01 3.043611118726510800e-01 6.456914325254353715e-01 6.378014584091860062e-01 6.394825475944518889e-01 6.393090329242849812e-01 6.404919123607250020e-01 6.418556778823241160e-01 6.417585707980975052e-01 6.393957961452650940e-01 6.411741577096181643e-01 1.468384339402334024e-02 4.357740119282589369e-04 -5.435838895714330959e-03 1.229430267902353532e-02 2.713728667172636360e-04 -2.126981421819484300e-03 1.568060610533580368e-01 2.329690383803405263e-02 -6.522239215174142901e-02 5.189795918367347127e+01 4.977551020408163396e+01 4.818367346938775597e+01 4.637831069029658276e-02 4.382469737988883146e-02 4.452713712746888403e-02 6.067829414246740383e-01 6.099804693671879718e-01 6.062560818644439076e-01 6.316730462744620800e-01 6.228962821155347163e-01 6.326900665389999512e-01 6.083817053959310606e-01 6.065195116445589729e-01 6.272846641949983981e-01 6.321815564067310156e-01 6.192279938495680591e-01 6.164383757413613996e-01 3.223011229610163175e-01 3.310793454553225823e-01 3.311043066617447850e-01 3.216671449163064911e-01 3.259660046810739509e-01 3.174223774922589891e-01 6.870688115945241536e-01 6.940386920024991246e-01 6.907796310601392875e-01 7.088586527004285820e-01 7.030317307782756320e-01 7.078514576024846905e-01 5.255792398348011277e-03 -8.686605296531470189e-04 -1.399167660218616355e-02 1.608747130046837229e-03 4.019538053351430495e-02 2.095231779302108785e-02 6.132542443262219978e-01 6.100185928754480180e-01 3.394537676413889593e-01 7.009348247519592290e-01 1.060836993679839003e-02
5.672864304606682895e-01 5.491812717528740118e-01 5.710910534200495103e-01 5.725559126700855428e-01 5.904906337124549154e-01 5.698991894199560981e-01 5.582338511067711506e-01 5.718234830450674711e-01 5.801949115662055068e-01 3.090238966581680957e-01 3.043603420437291929e-01 3.038039768582663225e-01 3.044586991286926669e-01 3.037667306095266917e-01 3.007164436221422266e-01 6.459950950979462814e-01 6.278815868084363094e-01 6.468708121807009714e-01 6.484715665382796423e-01 6.640432328751926239e-01 6.443721483477323764e-01 6.370027276015718387e-01 6.476716839031679829e-01 6.542816215872219177e-01 3.243292873031337897e-02 -2.561733285655534448e-03 3.549056339862288745e-02 2.843552704665887679e-02 -2.471552172748679634e-03 3.006516441611207027e-02 2.384644747313219293e-01 -7.030718719365389169e-02 2.452010080867484676e-01 5.402040816326530859e+01 5.002040816326530859e+01 5.561224489795918657e+01 4.403263852858727706e-02 4.400790293324405994e-02 4.550888283425670588e-02 5.932555571630437896e-01 5.962933873202471702e-01 6.043971388919474608e-01 6.094001179752096542e-01 6.000852678710058008e-01 6.163333622603880402e-01 5.947744722416454799e-01 5.988263480274955697e-01 6.047426929231076720e-01 6.128667401177988472e-01 6.013278375691266664e-01 5.981893275956264855e-01 3.259913991807082967e-01 3.211406065571860147e-01 3.362183521335029290e-01 3.229303414429502417e-01 3.254348660154996464e-01 3.360801441936839828e-01 6.769213753787285404e-01 6.772718013779782664e-01 6.916203306816104401e-01 6.896756550819086451e-01 6.826493834570884767e-01 7.020090289707405784e-01 5.107532853173914027e-03 1.860569723694271635e-02 -1.540299736269525391e-02 1.131280885604226197e-02 2.684818463989693468e-02 6.338930462032458732e-03 6.037111338942294791e-01 5.984833455286366899e-01 3.226918674504512530e-01 6.845415798229614879e-01 1.747012144832592317e-02
5.872060023040580612e-01 5.634030359312829361e-01 6.045994534319157898e-01 6.040582535219402027e-01 5.882315122444469191e-01 5.835872197348284107e-01 5.753045191176704432e-01 6.043288534769279963e-01 5.859093659896377204e-01 3.011778418501818155e-01 3.008093690996294645e-01 2.949845842058690937e-01 2.951493401009450679e-01 3.021907020591327875e-01 3.053124554115334011e-01 6.599386195423379009e-01 6.386777414586354285e-01 6.727231258172121642e-01 6.723090856220819145e-01 6.613134902664397075e-01 6.586271619567830582e-01 6.493951951616788731e-01 6.725161375830621679e-01 6.599716929064559645e-01 4.137455135808965068e-02 8.955387565261253586e-04 7.926639817020174686e-03 3.273950630079606322e-02 6.156583790215915033e-04 4.070368984806455558e-03 2.558715280115542723e-01 3.509012253760772360e-02 9.022594477324777373e-02 5.436734693877551194e+01 4.673469387755102389e+01 5.204081632653061007e+01 4.451846799540195437e-02 4.428858878044029945e-02 4.253399116810244185e-02 6.339951739424637411e-01 6.155983730944319943e-01 6.226076491937154733e-01 6.693060670368571330e-01 6.416957285563230640e-01 6.630519689500942171e-01 6.247967735184478677e-01 6.283014115680896072e-01 6.555008977965901540e-01 6.661790179934756750e-01 6.516506204896603816e-01 6.286470508253775291e-01 3.257228032299630538e-01 3.153042453184664584e-01 3.210608225747445532e-01 3.162822326800965866e-01 3.149065206518144033e-01 3.146261483379003687e-01 7.127729127333052306e-01 6.916488444813301273e-01 7.005143372029557503e-01 7.402736400017581042e-01 7.148003391132812245e-01 7.339124789418280947e-01 -2.944445558582667669e-02 -1.812430234770241386e-02 -4.212097736760368055e-02 -9.388014209153862713e-03 5.418684795828206113e-02 4.151352563831602754e-02 6.242923022492629093e-01 6.291437380958633252e-01 3.146005039962295746e-01 6.990810795339598149e-01 -1.542234485646648036e-02
5.866991813783009047e-01 5.564976061447223232e-01 5.639442858089146471e-01 5.634699475746703934e-01 5.805263912459873721e-01 5.580981432153174771e-01 5.715983937615116695e-01 5.637071166917925202e-01 5.693122672306524246e-01 3.064200670338750876e-01 2.941852805033238205e-01 3.101007003236492809e-01 3.102901303431661595e-01 3.109166544335996152e-01 2.976120116626888024e-01 6.618981695933393583e-01 6.294716553663285419e-01 6.435802994481298889e-01 6.432560507357711899e-01 6.585438914281048772e-01 6.324922505029586528e-01 6.458884392140173958e-01 6.434181955174742562e-01 6.456494807105357392e-01 5.283705406313581043e-02 8.414622065231059777e-04 3.939533595467611254e-02 5.020451251066002790e-02 5.039470668029824487e-04 4.034951115654341475e-02 3.168239021991710036e-01 3.174734794608982669e-02 2.840468228176631915e-01 5.659183673469387799e+01 4.914285714285714590e+01 5.538775510204081343e+01 4.454170382976996301e-02 4.457084583913814568e-02 4.441731950274216412e-02 6.149076694369074447e-01 6.200424547193817970e-01 6.137549528122960840e-01 6.124427644449152996e-01 6.063513448716106868e-01 6.130002863379006017e-01 6.174750620781446209e-01 6.143313111246018199e-01 6.093970546582629932e-01 6.127215253914080062e-01 6.136752169409114277e-01 6.131968997954961864e-01 3.226751543285104606e-01 3.228442852717496314e-01 3.229555304436721452e-01 3.256710044191797326e-01 3.225208145439995011e-01 3.254731953876887629e-01 6.944283239854613932e-01 6.990572781876057684e-01 6.935383311294174291e-01 6.936481405152957747e-01 6.867908191303491172e-01 6.940476582816346163e-01 8.315777588155486011e-03 -1.876376156867512815e-03 -9.995813938944211538e-03 9.099107341286169406e-04 -4.016627890367424798e-03 -2.232742835512892265e-02 6.210627513984809944e-01 6.179852104176941641e-01 3.310863029678200453e-01 7.038018763739909422e-01 9.959917903882117146e-03
5.691226465497593034e-01 5.624116226501088001e-01 5.793750305447402660e-01 5.779341489957877664e-01 5.541616785513743260e-01 5.743092319210134633e-01 5.657671345999339962e-01 5.786545897702639607e-01 5.642354552361938946e-01 3.055097862013081422e-01 3.011497379749633607e-01 2.986963328126517325e-01 2.984891205515856627e-01 3.031792328980510431e-01 3.084525756855472367e-01 6.459387093839252802e-01 6.379639472370812747e-01 6.518396468875188310e-01 6.504641693922459389e-01 6.316746102508216110e-01 6.519003645625247589e-01 6.419637116905007046e-01 6.511522713304429555e-01 6.418671585897973708e-01 1.186181290717074240e-02 2.490054644731246047e-03 -3.570770532526212210e-02 1.242245005694145137e-02 2.112374564036301802e-03 -3.151081036166389349e-02 1.576211307522881466e-01 6.499805206043803019e-02 -2.510254931703152503e-01 5.085714285714285410e+01 4.687755102040816269e+01 4.463265306122448806e+01 4.464008294274817573e-02 4.604068277028356554e-02 4.609539654637798828e-02 6.032625305741163846e-01 6.071032644010019297e-01 6.087120111957213808e-01 6.276377011581003584e-01 6.359411106089416510e-01 6.414698088521373354e-01 6.051828974875591571e-01 6.059872708849188827e-01 6.317894058835209492e-01 6.345537550051187914e-01 6.154501158661083160e-01 6.215221875049717903e-01 3.169309102147408463e-01 3.190874705634785258e-01 3.315388632346586428e-01 3.197735551472815629e-01 3.173741734197459419e-01 3.250856794365232227e-01 6.814476374925888535e-01 6.858507035185950063e-01 6.931438021138686123e-01 7.044034429831788069e-01 7.107372665875915096e-01 7.191413036695246674e-01 6.346401794945799070e-03 8.992731173457091040e-03 1.314268547955383185e-02 2.179816537989818712e-02 3.960543666432067567e-02 4.639873971950363857e-02 6.082952324292684176e-01 6.057788815016924566e-01 3.216211508944688546e-01 6.880866620556311819e-01 8.307819913887130175e-03
5.750655289950679094e-01 5.796568535107401443e-01 5.841283608040290787e-01 5.846816158445091727e-01 5.657687501766213156e-01 5.706854225654517387e-01 5.773611912529039714e-01 5.844049883242691257e-01 5.682270863710365827e-01 2.990173350743026148e-01 3.069793724178879746e-01 3.026851942664102735e-01 3.030993952340880759e-01 2.980997646623573805e-01 3.133889112052804515e-01 6.481602651453690633e-01 6.559256077575047472e-01 6.578938126504128014e-01 6.585756109193658947e-01 6.394980440690722912e-01 6.510717788348220347e-01 6.520544962751836371e-01 6.582348000605530158e-01 6.453108590297037539e-01 -7.952256897816114417e-03 -9.466980117101756300e-04 -8.652654029976973235e-03 -1.190903928505158450e-02 -1.035797968886440672e-03 -1.793513095867026522e-02 -1.543297000445511269e-01 -4.551478506981861821e-02 -1.893906533986846330e-01 4.946938775510204067e+01 4.834693877551020336e+01 5.057142857142856940e+01 4.462313937598702540e-02 4.520080096043505025e-02 4.559727165871981652e-02 6.184631145485331993e-01 6.155215275480493409e-01 6.171787676859639138e-01 6.219782410874600265e-01 6.216733295294734063e-01 6.160726823104375471e-01 6.169923210482912701e-01 6.178209411172486121e-01 6.218257853084667719e-01 6.190254616989487868e-01 6.202206778179966129e-01 6.185974285387614291e-01 3.180028548797118049e-01 3.242642019856829538e-01 3.203753645349908252e-01 3.226171463329266520e-01 3.300124689315607762e-01 3.264425091200731099e-01 6.954296799596053624e-01 6.957111638923841879e-01 6.953775992101653980e-01 7.006702187864498610e-01 7.038365991468229499e-01 6.972160795978433745e-01 -4.767623356293966032e-03 -2.078833488950231415e-03 -4.903488488103847605e-04 -9.540090258669416817e-03 5.667541674510792604e-03 9.944758412519964091e-03 6.193599408927483729e-01 6.189115277206407306e-01 3.279971139937570279e-01 7.008486592488442080e-01 1.449038035400717012e-03
5.741802065001001543e-01 5.662888236554838306e-01 5.797423650100079762e-01 5.792748934075307998e-01 5.698586090311985597e-01 5.730518390026630993e-01 5.702345150777919924e-01 5.795086292087694435e-01 5.714552240169308295e-01 3.024789007484210424e-01 3.015653089860274028e-01 3.032924908959885868e-01 3.032785234882972580e-01 3.040442826400673315e-01 3.065653394255542508e-01 6.489810435863829774e-01 6.415798215194660203e-01 6.542839940127609388e-01 6.538633381231492292e-01 6.458960907863474654e-01 6.499005443307763752e-01 6.452910437606509397e-01 6.540736998851270911e-01 6.479014113329762958e-01 1.383883759393233701e-02 8.066689241805379473e-04 -5.587891819447137962e-03 1.146958746519065667e-02 6.431322489890483815e-04 -6.180652602978972329e-03 1.514555965195830411e-01 3.586452887568764708e-02 -1.111811412959207018e-01 5.216326530612244738e+01 5.038775510204081343e+01 5.016326530612244738e+01 4.437803155060602439e-02 4.488274946130842852e-02 4.574983356345929675e-02 6.164109733459048890e-01 6.132273585838255991e-01 6.132723065722458511e-01 6.288247871427498081e-01 6.246656353756133706e-01 6.250943620518467636e-01 6.148191659648651886e-01 6.148416399590753700e-01 6.267452112591815894e-01 6.269595745972982304e-01 6.226178802443274041e-01 6.189464969797194849e-01 3.288990772363787340e-01 3.243963998528896497e-01 3.226988284446182798e-01 3.277291793800600761e-01 3.190105925776030027e-01 3.255186679935139216e-01 6.986680836192443733e-01 6.937440576705588002e-01 6.929916708647888557e-01 7.091029741456822411e-01 7.014092344672487878e-01 7.047732718266753738e-01 -5.178131942394949283e-03 -5.104837684493769047e-03 -6.636112558052684358e-03 -5.950024917155352470e-03 1.993809395896805475e-02 1.848023512145761590e-02 6.141113991275998218e-01 6.152611862367522999e-01 3.188864789868467442e-01 6.919692168146548417e-01 -3.737557755545125020e-03
5.819170842743593974e-01 5.712285875404254920e-01 5.724994406239454214e-01 5.729872633554841110e-01 5.802081686901794377e-01 5.644048932966821974e-01 5.765728359073925002e-01 5.727433519897147107e-01 5.723065309934307621e-01 3.015145489087879271e-01 3.020029642616438026e-01 3.019630419909218877e-01 3.025030410088681010e-01 3.018051896485280383e-01 3.004982622271004100e-01 6.553918798505530274e-01 6.461485043287257257e-01 6.472536506217184682e-01 6.479371063515499962e-01 6.540090913080610635e-01 6.394154276984146401e-01 6.507866032042650684e-01 6.475954686493573531e-01 6.467534231422135127e-01 1.853798179220961587e-02 -8.517300634638355107e-04 2.761330604783652012e-02 1.420338936959654290e-02 -1.055374478232470967e-03 2.256449380467747193e-02 1.685409813530944489e-01 -4.594288478743899229e-02 2.124290829993610019e-01 5.381632653061224403e+01 4.571428571428571530e+01 5.377551020408163396e+01 4.340765194504445090e-02 4.344888009853341976e-02 4.378224102089078168e-02 6.213892985536129121e-01 6.158392577544422597e-01 6.135056471266081557e-01 6.115672684314680252e-01 6.121369648313221834e-01 6.131914090797012662e-01 6.186142781540275859e-01 6.174474728401104784e-01 6.118521166313950488e-01 6.123793387555847012e-01 6.164782834925404131e-01 6.139881112928822215e-01 3.269037930334408038e-01 3.238569812133300641e-01 3.200337430717442588e-01 3.209816401113896323e-01 3.175877168349116597e-01 3.220327941356834200e-01 7.021330004041982376e-01 6.958026556949560293e-01 6.919615421110839604e-01 6.906835289083741447e-01 6.896184608878414002e-01 6.926101534542972171e-01 -8.971730842896513680e-03 -1.276813295670617583e-02 9.311014612332652735e-04 2.652180675353377030e-03 -1.593248356860203427e-02 -6.029909789823312619e-03 6.205257614475839789e-01 6.209575300005985010e-01 3.222008860595266255e-01 6.991892673644583001e-01 -1.390654053310378313e-03
