1.646224028166731079e+00 1.633895069258257671e+00 1.686966460346853935e+00 1.687321476995418346e+00 1.558466792073117890e+00 1.384827099700598252e+00 1.640059548712494486e+00 1.687143968671136030e+00 1.471646945886857960e+00 3.168793181387758451e-01 2.925759973436253270e-01 3.221123429232132240e-01 3.221161379992992790e-01 3.287739762226150608e-01 2.792368849675941900e-01 1.676444467668879890e+00 1.659883674107334395e+00 1.717443507018112880e+00 1.717792936616512778e+00 1.592768366535418201e+00 1.412699307705492124e+00 1.668184621788856070e+00 1.717618230703240156e+00 1.505428577420310665e+00 7.517384913341764417e-03 -2.104246318967289422e-04 1.179900470407181934e-01 9.927434496900434599e-03 -2.034384545725456878e-04 1.196131530454210279e-01 1.409064384451942098e-01 -2.017119002538316289e-02 4.886697118962724518e-01 5.133557046979866101e+01 4.927516778523489904e+01 6.750335570469798085e+01 3.303113806285992021e-02 3.525534274927401984e-02 3.432220296501281576e-02
1.801959732247218726e+00 1.805141506551968256e+00 1.565954599438049932e+00 1.566845709768975192e+00 1.631246901148925010e+00 1.529978284066112915e+00 1.803550619399593380e+00 1.566400154603512451e+00 1.580612592607518962e+00 3.418020582972335908e-01 3.188278625131701904e-01 3.292356673867470884e-01 3.290656323869037836e-01 3.262283580425291429e-01 2.904348217393716292e-01 1.834090380460214664e+00 1.833081303322748434e+00 1.600190592454779903e+00 1.601027691403130282e+00 1.663547833426828548e+00 1.557300849352066363e+00 1.833585911307146876e+00 1.600609196653014488e+00 1.611300302471851964e+00 -1.764172444357979931e-03 -5.688906045536097113e-04 6.406922072900253506e-02 5.503298925038466616e-04 -5.229877162400485384e-04 6.593866078953226906e-02 3.317619241774127925e-02 -3.234154289329337073e-02 3.630504486990069890e-01 4.897986577181207934e+01 4.960402684563758413e+01 6.014093959731543748e+01 3.317925466050790362e-02 3.495176541241004631e-02 3.396306043494538157e-02
1.430745247785143670e+00 1.429989751414267429e+00 1.736344669771406002e+00 1.736713124864675883e+00 1.700538350841291235e+00 1.550101386948840476e+00 1.430367499599705550e+00 1.736528897318041054e+00 1.625319868895065856e+00 3.113955258601694975e-01 3.026089258763866030e-01 3.336761456424429118e-01 3.338320760459375092e-01 3.254189403517548929e-01 2.968449264346782468e-01 1.464240122925711818e+00 1.461657569737145668e+00 1.768115545549659551e+00 1.768506808885498049e+00 1.731394862364353360e+00 1.578268424625776101e+00 1.462949416206076991e+00 1.768311188039132897e+00 1.656601851621626986e+00 5.281834011802348603e-04 -2.121790739209333961e-04 9.255837375243659848e-02 1.765305867692667499e-03 -2.212638468189344451e-04 9.243406168397294564e-02 5.941893940552480519e-02 -2.103634214710109127e-02 4.297331467050595211e-01 4.924832214765100957e+01 4.968456375838925965e+01 6.523489932885905773e+01 3.303100582005926572e-02 3.535358565473047110e-02 3.432696436274954022e-02
1.659667245906958133e+00 1.633184130380886945e+00 1.644486021280944232e+00 1.644473503339633380e+00 1.565659364039065471e+00 1.450140703127603237e+00 1.646425688143922539e+00 1.644479762310288695e+00 1.507900033583334354e+00 3.049863410475293080e-01 3.079070060641347917e-01 3.287882850621776099e-01 3.288672536190980211e-01 3.230880992980526001e-01 2.840351280455311600e-01 1.687457269195859366e+00 1.661955814127244802e+00 1.677031905058028016e+00 1.677035114029845175e+00 1.598647917495043425e+00 1.477695507481585624e+00 1.674755081119818412e+00 1.677033509544704204e+00 1.539360123061283669e+00 1.608521764254455810e-02 7.612098122305939089e-06 7.660896501006549120e-02 1.522697578655090103e-02 -1.913481035945588938e-06 7.857317349037405696e-02 1.745080769639211771e-01 -1.956262270733927743e-03 3.962638357128576705e-01 5.251006711409395677e+01 4.948993288590604323e+01 6.237583892617449521e+01 3.285583965955728852e-02 3.537766777962220860e-02 3.398467280243489680e-02
1.455745508679886280e+00 1.394471586734346458e+00 1.784651075000063036e+00 1.784358893741980978e+00 1.679050982912053902e+00 1.575681719392687974e+00 1.425108547707116369e+00 1.784504984371022118e+00 1.627366351152371049e+00 2.979844015235350585e-01 2.912384007661594221e-01 3.315244893152410888e-01 3.312973083752636105e-01 3.279052063646926141e-01 2.897109942941395455e-01 1.485930580341154439e+00 1.424559866165769684e+00 1.815182620706416117e+00 1.814853869658050733e+00 1.710770010135496344e+00 1.602094048750945632e+00 1.455568703614370074e+00 1.815018252625495432e+00 1.657323047661831472e+00 4.299596830299318162e-02 1.637323855304569076e-04 6.351935656416150822e-02 4.216270521823747147e-02 1.811282326719480243e-04 6.557319138104782119e-02 2.903561093900393630e-01 1.903303611771637455e-02 3.620440238351967932e-01 5.714765100671140630e+01 4.916107382550335814e+01 6.022818791946308892e+01 3.320039414779527714e-02 3.537440989667023361e-02 3.426004162381101475e-02
1.531107064285462949e+00 1.485909421979255907e+00 1.687048804190554474e+00 1.686770525016231259e+00 1.759426179487735720e+00 1.688611754800855902e+00 1.508508243132359539e+00 1.686909664603392756e+00 1.724018967144295811e+00 3.102866263092457499e-01 2.953231304736669838e-01 3.364191521700118370e-01 3.365094607251853942e-01 3.228855530372081728e-01 3.012453639030041597e-01 1.562231299382784044e+00 1.514972792402389246e+00 1.720264954496129484e+00 1.720009715443807430e+00 1.788808419430922170e+00 1.715272114774994083e+00 1.538783479650518426e+00 1.720137339704108870e+00 1.752426031128223372e+00 2.996181327611168246e-02 1.649638864263907169e-04 4.107520046846029754e-02 3.071160277281371684e-02 1.483829496811917220e-04 4.196257265625353422e-02 2.478224430982751969e-01 1.722689462862182427e-02 2.896664819259468504e-01 5.414765100671140630e+01 4.932214765100670917e+01 5.704026845637584131e+01 3.319725347089069745e-02 3.537642682259411336e-02 3.399316499302987293e-02
1.500020060824482471e+00 1.447588414938211887e+00 1.727664701285636761e+00 1.726926975874532033e+00 1.611875726886861315e+00 1.530579845712271903e+00 1.473804237881347179e+00 1.727295838580084286e+00 1.571227786299566720e+00 2.995551060321715031e-01 2.880169906190598317e-01 3.401662854637013678e-01 3.402326257552452105e-01 3.275078607363504091e-01 2.896058424761730477e-01 1.529638337786363822e+00 1.475962738672147001e+00 1.760834581053700276e+00 1.760123580783879316e+00 1.644811465722180621e+00 1.557737528628278412e+00 1.503040160869697939e+00 1.760479116812526446e+00 1.601866250014039705e+00 3.557571931102816026e-02 4.270984707004053522e-04 5.174035355246048296e-02 3.571135390231937323e-02 4.038674830226202475e-04 5.435780739692782498e-02 2.672289677738090563e-01 2.842067820402528061e-02 3.296596027033215082e-01 5.504697986577181013e+01 4.906711409395973078e+01 5.810067114093959617e+01 3.347764082556921317e-02 3.547825053052215682e-02 3.436833202943019583e-02
1.512988294430092306e+00 1.536653828447431147e+00 1.828577696379819484e+00 1.828519449218953818e+00 1.640279976590138578e+00 1.515503105142087081e+00 1.524821061438761838e+00 1.828548572799386651e+00 1.577891540866112940e+00 3.053610458693399310e-01 2.963016083030849956e-01 3.290766625327726791e-01 3.290394819234206958e-01 3.223613522767338480e-01 2.992685793059566834e-01 1.543495690767193951e+00 1.564959945674374575e+00 1.857952593991955226e+00 1.857888682573964223e+00 1.671656436904494392e+00 1.544769026183239413e+00 1.554264871085690780e+00 1.857920638557774229e+00 1.609463666458386344e+00 -1.552020405267026150e-02 3.185431425345887759e-05 7.907823080131402838e-02 -1.380990801920867900e-02 3.439943378884821270e-05 7.883831947599652390e-02 -1.661901248461842562e-01 8.294508277624802403e-03 3.969308337913503015e-01 4.687248322147650725e+01 4.884563758389261778e+01 6.249664429530201204e+01 3.345366433349794555e-02 3.544804091593683343e-02 3.398693633355869687e-02
1.486324370554664487e+00 1.479721962535888391e+00 1.589404445315010461e+00 1.589293927654809924e+00 1.580264586321494802e+00 1.510105606813734180e+00 1.483023166545276439e+00 1.589349186484910081e+00 1.545185096567614380e+00 3.041000736374990798e-01 2.915318735309369580e-01 3.160141736893420372e-01 3.160975589830025689e-01 3.323448841877396642e-01 3.049084925354340614e-01 1.517114692200642878e+00 1.508167072872073522e+00 1.620515797133639246e+00 1.620423665365161359e+00 1.614834135392117620e+00 1.540580453124895222e+00 1.512647498425619741e+00 1.620469731904168764e+00 1.578144070954568434e+00 4.451992502690634880e-03 6.953642480854967177e-05 4.540490305246132341e-02 5.915204525761710505e-03 5.685497647007961417e-05 4.705126967419948070e-02 1.087674459968799856e-01 1.066348690129101037e-02 3.067189184914647093e-01 5.061744966442952887e+01 5.034899328859060574e+01 5.660402684563758413e+01 3.255415125604849830e-02 3.531053794132853890e-02 3.385861554093108627e-02
1.627042552827505872e+00 1.627154301857520080e+00 1.570142100260704554e+00 1.570551808122634840e+00 1.589600052159518828e+00 1.543070281589858483e+00 1.627098427342513087e+00 1.570346954191669697e+00 1.566335166874688767e+00 3.105764033842031147e-01 3.022005998027351148e-01 3.220227112983430895e-01 3.223770975106131087e-01 3.265181520995474873e-01 2.954606595948484626e-01 1.656419382599260359e+00 1.654979252007277024e+00 1.602824020784263226e+00 1.603296596078418901e+00 1.622788473423461442e+00 1.571102445830324434e+00 1.655699473881821371e+00 1.603060325845486966e+00 1.597154551815521017e+00 -6.867994470176196520e-05 -2.609027647276724931e-04 2.970613924381285131e-02 8.698019264371205025e-04 -2.947957020310068262e-04 3.236131878056782568e-02 4.170855653652999484e-02 -2.428150320011664837e-02 2.543897882554509993e-01 4.922147651006711300e+01 4.891275167785234856e+01 5.385906040268456252e+01 3.301233582843160486e-02 3.499032855685033083e-02 3.414812043573139944e-02
