3.075549138137180893e+00 3.043195830979124494e+00 4.127350678381932703e+00 3.415365215832745438e+00 4.929301615512891588e-01 4.886337776026615232e-01 3.132465609114808425e-01 3.114800578731058422e+00 3.082175179042062840e+00 4.139220582460262143e+00 3.480178803348518812e+00 -9.472868965250005532e-03 3.079616596693300345e-01 -9.374633181951584279e-03 2.943584400731189543e-01 1.292011149634358924e-01 7.832977457396188559e-01 4.821472392638036553e+01 9.587883435582821789e+01
3.714832750141613182e+00 3.735903693479705634e+00 3.688590300310658598e+00 3.713108914643992620e+00 4.021408525292320957e-01 4.053143364447924224e-01 3.618086780067003017e-01 3.736535778872943858e+00 3.757825982969805967e+00 3.706292476724796892e+00 3.733611284360289329e+00 5.674744216360457123e-03 -7.067514159753827789e-03 5.702308696688529466e-03 -8.100281428554982274e-03 1.069862926859145302e-01 1.270733568113183720e-01 5.140030674846625658e+01 4.846165644171779263e+01
3.534576628112820362e+00 3.513877363808321164e+00 3.655476391177678419e+00 3.567976794366273463e+00 4.413444837311665259e-01 4.497114891990374175e-01 3.500725034105424682e-01 3.562024269052826764e+00 3.542537868732264617e+00 3.672200757597753107e+00 3.592707885371189569e+00 -5.801401045315851199e-03 3.388468312231041057e-02 -5.423875511812967752e-03 3.066669822880498109e-02 1.035648931575616771e-01 2.484955197786169190e-01 4.818251533742331105e+01 5.806134969325153605e+01
3.000483175417663073e+00 2.957907102479013339e+00 4.186428720715110963e+00 3.381606332870595200e+00 4.905395212250308057e-01 5.083417624833984627e-01 3.034722730042575534e-01 3.040317139353745812e+00 3.001270693286515634e+00 4.197413591023730461e+00 3.457814094498594226e+00 -1.259048769952697024e-02 3.507047919119303248e-01 -1.129223405311272771e-02 3.346323486594993679e-01 1.404638805284201541e-01 8.369207808169552010e-01 4.766871165644171526e+01 9.809202453987730053e+01
3.740276984049854203e+00 3.730844890645647727e+00 3.690751412508137097e+00 3.720624429067879380e+00 3.980811352957658866e-01 3.991017904134644967e-01 3.483585541280670994e-01 3.761401402096224533e+00 3.752130839558765807e+00 3.707155199228243880e+00 3.740304177292911092e+00 -2.535083447422689651e-03 -1.331109131972362143e-02 -2.478558453544921301e-03 -1.450315276423373018e-02 7.056156407567280853e-02 1.701751287875329921e-01 4.928680981595091737e+01 4.672085889570551842e+01
4.560974197483686154e+00 4.555621078611920005e+00 2.209561798325559323e+00 3.775385691473721383e+00 3.251166089076766852e-01 3.255908599252040903e-01 5.629862928346534012e-01 4.572547040709323163e+00 4.567241270171750855e+00 2.280157210926340383e+00 3.956724072849450824e+00 -1.417899867516995331e-03 -6.228270675678312385e-01 -1.340950351827625668e-03 -5.793656033568469477e-01 5.565530090934441010e-02 1.001704133226539728e+00 4.961042944785275921e+01 4.294478527607362150e-02
2.289508113366424347e+00 2.296191947921597087e+00 4.622210547412869630e+00 3.069303536233630059e+00 6.723279064646375813e-01 6.578801577831384639e-01 2.845005860011562415e-01 2.386183608815927837e+00 2.388577770076734108e+00 4.630957884504002031e+00 3.308823905193320591e+00 2.177638827919422659e-03 7.600103432288503047e-01 7.235686544238716014e-04 6.784205929378165356e-01 3.231311908430534174e-02 1.199479418810977416e+00 5.084815950920245342e+01 9.992331288343558526e+01
2.255252462935198654e+00 2.259496258873899155e+00 4.613359681724469752e+00 3.042702801177855410e+00 6.593302789531866326e-01 6.495245735942618559e-01 2.901016162776774987e-01 2.349655312661787843e+00 2.351000960350283275e+00 4.622471903725085873e+00 3.287112821540890462e+00 1.394745466779631626e-03 7.750041239244359614e-01 4.093707035782962020e-04 6.914324863354937012e-01 2.419526160548527913e-02 1.211016991155118294e+00 5.009355828220859053e+01 9.993711656441718105e+01
4.299982812306266666e+00 4.282943102220499121e+00 3.210736557528329094e+00 3.931220824018364368e+00 3.308282511375951196e-01 3.252624310354001458e-01 3.912770576609003736e-01 4.312690519603750161e+00 4.295276157117399407e+00 3.234490219138193456e+00 3.979557084294763403e+00 -4.334457627427327868e-03 -2.770758254339286686e-01 -4.375954941085318656e-03 -2.709347491761460169e-01 9.729025459414454569e-02 7.168154555532048056e-01 4.823926380368098421e+01 1.883435582822085896e+00
4.529002616411227145e+00 4.535973278197704239e+00 2.225017277993711851e+00 3.763331057534214263e+00 3.291656573501360317e-01 3.289136776969053821e-01 5.573175265133712974e-01 4.540948659634733708e+00 4.547882780800284408e+00 2.293753411491638250e+00 3.939744375382228991e+00 1.852258459303436069e-03 -6.122196807014681497e-01 1.760043420298800518e-03 -5.703911304969057072e-01 6.372086952669572812e-02 9.947458908837357727e-01 5.038190184049079789e+01 6.901840490797546412e-02
