2.843552118440707321e+00 2.080070652070316939e+00 4.154402755794425417e+00 3.067817348133551558e+00 2.461811385255511908e+00 3.611110051963988710e+00 5.539964472280819452e-01 6.362316799371301457e-01 3.042010191254964080e-01 4.611874585918079306e-01 2.897015829060995973e+00 2.175197615886854674e+00 4.165525239077216391e+00 3.102289018365559592e+00 2.561658191678763519e+00 3.672587485061510115e+00 3.101299599730092393e-01 3.009006626840154963e-01 2.817777233195593034e-01 2.895060294782464960e-01 7.469499425875578691e-01 7.569106942813078609e-01 8.158895705521472053e+01 9.691411042944785947e+01
2.981748190931723830e+00 2.129069149357278867e+00 4.307241032022806948e+00 3.081807297440560145e+00 2.555408670144501571e+00 3.694524164731683769e+00 5.775748451784250559e-01 6.383567273136052656e-01 2.948855845007402054e-01 4.832599839689835641e-01 3.037172200568728275e+00 2.222708877485187973e+00 4.317323570904459729e+00 3.119467331238394259e+00 2.661282560153934273e+00 3.766321763109919285e+00 3.336761949415426587e-01 3.316891918803417383e-01 3.060416564847702747e-01 3.180440533251132074e-01 7.777369642864039312e-01 7.924606664393099020e-01 8.366055045871559059e+01 9.875229357798164642e+01
2.988593980772818792e+00 2.223916457355900267e+00 3.023793397293330631e+00 4.250220544919097065e+00 2.606255219064359530e+00 3.637006971106213626e+00 5.673148385826645157e-01 5.864933102674610987e-01 4.122464083266247914e-01 3.509161822779501838e-01 3.041963199643874294e+00 2.299951915211903675e+00 3.051765654615855805e+00 4.264682502536023101e+00 2.696601464832586448e+00 3.708152535841120034e+00 2.934008602931205689e-01 -3.372078077850762523e-01 2.751653494625825314e-01 -3.270946478594741746e-01 7.383069901049521544e-01 8.033560588807965308e-01 8.285321100917431636e+01 1.590214067278287402e+00
2.852580681154571085e+00 2.306852252749176380e+00 3.085649239046448500e+00 4.104999426449309041e+00 2.579716466951873954e+00 3.595324332747878771e+00 5.225412829283576643e-01 5.626204810854770200e-01 4.075435330273752266e-01 3.571234119126838746e-01 2.900045850475590381e+00 2.374470282347370897e+00 3.112446458614246403e+00 4.120504510674064313e+00 2.650318382441201770e+00 3.651429882951723549e+00 2.115458948285945662e-01 -2.835210659906665653e-01 1.983065776588370244e-01 -2.760721373197858597e-01 6.282186828425116998e-01 7.394989583430349178e-01 7.635975609756097526e+01 3.451219512195121908e+00
2.812704767742468359e+00 2.180954886523349234e+00 4.668269214905036435e+00 2.384841792997981713e+00 2.496829827132908797e+00 3.526555503951509074e+00 5.239089551750605311e-01 5.946285057016735820e-01 2.721020092544865765e-01 6.007566425574620839e-01 2.861081736650289642e+00 2.260563486576538939e+00 4.676192571555454869e+00 2.459345222047271573e+00 2.578365371765308556e+00 3.735984200145737066e+00 2.530208003580896037e-01 6.474951037488200223e-01 2.329065758677168196e-01 5.933770676604324112e-01 6.801792691281671743e-01 1.064574891585857053e+00 7.915950920245398947e+01 9.992638036809816526e+01
2.929048673199370345e+00 2.234053829580449957e+00 2.993239165719468797e+00 4.080794571102784651e+00 2.581551251389909929e+00 3.537016868411126502e+00 5.561608617407982624e-01 5.483115982353139461e-01 4.287676122941193602e-01 3.765847065696872886e-01 2.981382403198767683e+00 2.300356955392453884e+00 3.023792712563046159e+00 4.098133767065704092e+00 2.662731976403717837e+00 3.601251361770899884e+00 2.692159775037332170e-01 -3.074781506122303831e-01 2.557619219062768345e-01 -2.983243729963784840e-01 7.122667966051621224e-01 7.680975742410308671e-01 8.088379204892966357e+01 3.299694189602446315e+00
2.850000893384479372e+00 2.352886621545599244e+00 3.059015365042139223e+00 4.069245837543308042e+00 2.601443757465039308e+00 3.564130601292723632e+00 5.413536355728760796e-01 6.334882610322977170e-01 4.255086191954066677e-01 3.757784747665618985e-01 2.900959987838560128e+00 2.436674543453431152e+00 3.088467676465705747e+00 4.086559818289880575e+00 2.678894518430530614e+00 3.622057684316671189e+00 1.910916853045056818e-01 -2.834437301861930658e-01 1.733123276003929181e-01 -2.755594274894803131e-01 5.876399833939918160e-01 7.388252687439847977e-01 7.248466257668711421e+01 4.337423312883435855e+00
2.831862430691764132e+00 2.168344243211143940e+00 3.643798275762800465e+00 3.477823844371012108e+00 2.500103336951454036e+00 3.560811060066906286e+00 5.318166918844996482e-01 6.236232338777547568e-01 3.579099334130206311e-01 4.525405878307240948e-01 2.881366658398483160e+00 2.256240832645987293e+00 3.661333827294046106e+00 3.507142950623732602e+00 2.587749651244251936e+00 3.585067438068453960e+00 2.653963048942181158e-01 4.661141200473292029e-02 2.415712143761358233e-01 4.300919838578761561e-02 6.925353118048552803e-01 2.932550169442770804e-01 7.840853658536585158e+01 6.089024390243902474e+01
3.012432444831320222e+00 2.348242808740521159e+00 3.616444858140596796e+00 3.534580218776501859e+00 2.680337626785920691e+00 3.575512538458549550e+00 5.246744881190348320e-01 5.359359333540406611e-01 3.640174207556776675e-01 4.319254780818794215e-01 3.057782293289596165e+00 2.408624423496041889e+00 3.634718984266207542e+00 3.560873058897551235e+00 2.752408415062799207e+00 3.597985480527094992e+00 2.478007357928449783e-01 2.289591729396867406e-02 2.358508520178111134e-01 2.052424218172166706e-02 6.844051312188103031e-01 2.025989212098940340e-01 8.103975535168196132e+01 5.539449541284403722e+01
2.864765709669369720e+00 2.179236299469472282e+00 3.050474366608499466e+00 4.221609033308075354e+00 2.522001004569420779e+00 3.636041699958287410e+00 5.201982189551331848e-01 5.851433324808902325e-01 4.387241982373522031e-01 3.586443747207085364e-01 2.911612741815357008e+00 2.256427168882753964e+00 3.081861902073896431e+00 4.236815858357211084e+00 2.604702701535607456e+00 3.704624232029591901e+00 2.718196420056293028e-01 -3.220905488275921380e-01 2.515394837753794910e-01 -3.117600825200478876e-01 7.064589505751437404e-01 7.847918515765700542e-01 8.073006134969325842e+01 2.331288343558282072e+00
2.843197797780249836e+00 2.274505532071262603e+00 3.668282486693434041e+00 3.559539076384847789e+00 2.558851664925755998e+00 3.613910781539140693e+00 5.157649720894252887e-01 5.425678737945718311e-01 3.567222430826152424e-01 4.432298954350772924e-01 2.889599837994331732e+00 2.338323184056630311e+00 3.685586406651139235e+00 3.587028181729003951e+00 2.628454159466511175e+00 3.636641193286034301e+00 2.222451084226828855e-01 3.009023102177225267e-02 2.097341709202918958e-01 2.710144325046238978e-02 6.458757595571468224e-01 2.328044455110620803e-01 7.701840490797546579e+01 5.691411042944785237e+01
3.040194808495969792e+00 2.165505715846380852e+00 3.040239250588470110e+00 4.278793966506306390e+00 2.602850262171175544e+00 3.659516608547388472e+00 5.560766225710348509e-01 6.322534328068527554e-01 4.210895971851850161e-01 3.585777425472652102e-01 3.090631923050018326e+00 2.255916534063127976e+00 3.069262313598549508e+00 4.293792706368236622e+00 2.705657507190743161e+00 3.732092372579849826e+00 3.360504848711367565e-01 -3.384476280350778854e-01 3.085074096660396781e-01 -3.281082756060555439e-01 7.807880229724947219e-01 8.045655313098341033e-01 8.451829268292682684e+01 1.478658536585365946e+00
2.862753571265142849e+00 2.274929905395116414e+00 2.259250396744526324e+00 4.527027598525259044e+00 2.568841738330129409e+00 3.393138997634892462e+00 5.349542163769935854e-01 5.818079079093283479e-01 5.743950181130976773e-01 3.375666028946270325e-01 2.912307336702439020e+00 2.348149594077614033e+00 2.331124619582454649e+00 4.539595806809147760e+00 2.645310996799593362e+00 3.608467270270207194e+00 2.288282914042575611e-01 -6.683419698873029891e-01 2.132670764637376593e-01 -6.120247245754620868e-01 6.512313118790762356e-01 1.079503952803803957e+00 7.828220858895706158e+01 8.588957055214724301e-02
2.357734107660800937e+00 2.396295045941081447e+00 3.097006631510543784e+00 4.112820185311714560e+00 2.377014576800941192e+00 3.604913408411129172e+00 6.311294585390827550e-01 6.350864715797192028e-01 4.434983351485701220e-01 4.061007376272585678e-01 2.440744664208632120e+00 2.479024964292482647e+00 3.128600461692070844e+00 4.132820790429811098e+00 2.459959277045887571e+00 3.665265920414829015e+00 -1.622242398369175970e-02 -2.817858402454365696e-01 -1.556135519845699283e-02 -2.739829389034027507e-01 1.764136284833073276e-01 7.367494689567123389e-01 4.907975460122699474e+01 5.153374233128833914e+00
2.392176879427021063e+00 2.388058333115850029e+00 3.670777451119461965e+00 3.557018320257138821e+00 2.390117606271435768e+00 3.613897885688300171e+00 5.465466500638027636e-01 5.383027799927877499e-01 3.577908127449965225e-01 4.241076329868571082e-01 2.453818139789736730e+00 2.447977223201232011e+00 3.688173173988962272e+00 3.582212530685837226e+00 2.450899421485220664e+00 3.635578906882262373e+00 1.723156341915715786e-03 3.147823609317523808e-02 2.383172698684298159e-03 2.914546651773622724e-02 6.903869939065264416e-02 2.414223337697140037e-01 4.998773006134969421e+01 5.784049079754601053e+01
2.209264186406404651e+00 2.176606209961880811e+00 3.621614459699831645e+00 3.495278078994005888e+00 2.192935198184142731e+00 3.558446269346918989e+00 6.085444483222506307e-01 6.156975460352624996e-01 3.712530107523057121e-01 4.411323944267004360e-01 2.291544149895826443e+00 2.262011949888520057e+00 3.640593370962974529e+00 3.523005341879098307e+00 2.276825932340925895e+00 3.582281865767141138e+00 1.489235818348222731e-02 3.550324246683433937e-02 1.297077637241366051e-02 3.282489583177868736e-02 1.610621221295208128e-01 2.562048966683486695e-01 5.162576687116564500e+01 5.850920245398773289e+01
2.243184606340867138e+00 2.249137203614395286e+00 3.649662351660373449e+00 3.560624747664618894e+00 2.246160904977631212e+00 3.605143549662495950e+00 5.486318126587401700e-01 5.494498750921431585e-01 3.329175310701858459e-01 4.115879814023828964e-01 2.309301635556916032e+00 2.315278239417706274e+00 3.664815051761956877e+00 3.584334423587818286e+00 2.312291868461570754e+00 3.624798106359691907e+00 -2.650120594805485848e-03 2.469738105271564524e-02 -2.584709976412551645e-03 2.220278917960580647e-02 7.189864835926003395e-02 2.107198186735330658e-01 4.997872340425531945e+01 5.556231003039513894e+01
2.231063375612263311e+00 2.229476826696894953e+00 3.632706196890753692e+00 3.717463154302149686e+00 2.230270101154578910e+00 3.675084675596451689e+00 5.316414264895847896e-01 5.482534946586636870e-01 3.660349702945144279e-01 4.091665138692559545e-01 2.293531423887248177e+00 2.295898258892125288e+00 3.651100643971211479e+00 3.739913039051310673e+00 2.294715146542394280e+00 3.695773630248003094e+00 7.113707503620408544e-04 -2.306258627840738692e-02 -1.031428675774151730e-03 -2.403079949302508456e-02 4.541868643221938506e-02 2.192216447761525799e-01 5.071559633027523262e+01 4.443730886850153183e+01
