2.375715146811877343e+00 2.343064847140738927e+00 4.626089495735029367e+00 2.390709329643914582e+00 2.359389996976307913e+00 3.508399412689471752e+00 5.632555645437052894e-01 5.647471410043012341e-01 2.723955224575257961e-01 5.987572485269196942e-01 2.441573117844482610e+00 2.410164353561637274e+00 4.634102215446362472e+00 2.464548912379298518e+00 2.425919568015396433e+00 3.711394932145787529e+00 1.383844964714677460e-02 6.371509919896820584e-01 1.294715814034193800e-02 5.845654646655215059e-01 1.609154240447978057e-01 1.057391727313591101e+00 5.216049382716049365e+01 9.992592592592592382e+01
2.271008180196695481e+00 2.313377309889611766e+00 2.221861420448186131e+00 4.539159109595997776e+00 2.292192745043153401e+00 3.380510265022091954e+00 6.213866485219169400e-01 6.543149760214490573e-01 5.569448878450313778e-01 3.267062343476467290e-01 2.354484980092590884e+00 2.404130334602940344e+00 2.290601619612791850e+00 4.550901271813084570e+00 2.379437137984491191e+00 3.602607261801006988e+00 -1.848410426415455360e-02 -6.854875469909771368e-01 -2.086432699474536148e-02 -6.274066219114677878e-01 2.042703680475128902e-01 1.091545507211908239e+00 4.788957055214724079e+01 3.680981595092024800e-02
2.143129287600503918e+00 2.137772388268159407e+00 3.706349066445983276e+00 3.577891638748905923e+00 2.140450837934331663e+00 3.642120352597444821e+00 6.127723715674675553e-01 6.199167298823066163e-01 3.525841432019569677e-01 4.023931605532077849e-01 2.229011691922557326e+00 2.225840860445715830e+00 3.723081919644324778e+00 3.600448421278845235e+00 2.227426840409936659e+00 3.662278513075691855e+00 2.502696739119807459e-03 3.526995685506811862e-02 1.423540122313482741e-03 3.348557405659687014e-02 5.335803148016293046e-02 2.587697060098752555e-01 4.949382716049382935e+01 5.896296296296296191e+01
2.139993008400112640e+00 2.245853949028599583e+00 3.690322713263761489e+00 3.700891620615057942e+00 2.192923478714356111e+00 3.695607166939409716e+00 6.174513466392717032e-01 6.191477361081647590e-01 3.383236304811757522e-01 3.992211651537035944e-01 2.227288989212674153e+00 2.329635997209697162e+00 3.705798781230893013e+00 3.722361659786086463e+00 2.279037090633151408e+00 3.714089453231962601e+00 -4.827388719033186282e-02 -2.859856817533261604e-03 -4.490800453299750861e-02 -4.459472170434829359e-03 2.996554094189748385e-01 9.444004537049785486e-02 4.524539877300613711e+01 5.071779141104294553e+01
2.247685419004039620e+00 2.258249365728003610e+00 3.001772947729779428e+00 4.039277649617324606e+00 2.252967392366021393e+00 3.520525298673551795e+00 5.666419667832816032e-01 5.715293887658714489e-01 4.145966998128201575e-01 3.601682367947417474e-01 2.318010539519479885e+00 2.329449729020573567e+00 3.030269171743330325e+00 4.055303328913127281e+00 2.323737173322040661e+00 3.579665930133138829e+00 -4.688903514431225390e-03 -2.947016748547302556e-01 -4.922755306590929740e-03 -2.863491111115144538e-01 9.922439613932977631e-02 7.528598616883079853e-01 4.955555555555555713e+01 3.444444444444444642e+00
2.201062406731692622e+00 2.196632105752861719e+00 2.265566033650798783e+00 4.541022799324589521e+00 2.198847256242276949e+00 3.403294416487693930e+00 5.950594510257161129e-01 5.817016219700564816e-01 5.680582325827475687e-01 3.160163419433418275e-01 2.280081460953212957e+00 2.272348869567973217e+00 2.335696814322708370e+00 4.552005535185670304e+00 2.276218448832337149e+00 3.617750267832084088e+00 2.014828891026324530e-03 -6.686041485714695476e-01 3.397121831257642489e-03 -6.126207053509727940e-01 8.242714274703828725e-02 1.079975065964531744e+00 5.035802469135802539e+01 9.876543209876542662e-02
2.283188968855252909e+00 2.310559347231898819e+00 3.716161858284105612e+00 3.779970957610422566e+00 2.296874158043575864e+00 3.748066407947264089e+00 5.727442045397683756e-01 5.597196716337111688e-01 3.394375327499815076e-01 3.792553935903466011e-01 2.353930285997485328e+00 2.377387349149154616e+00 3.731631921238343530e+00 3.798949209182141740e+00 2.365687891420870770e+00 3.765441002694810191e+00 -1.191635957973394798e-02 -1.702453809009852465e-02 -9.915535872984746618e-03 -1.787766370409768837e-02 1.408219728093794976e-01 1.890870141120058190e-01 4.925925925925925952e+01 4.433333333333333570e+01
2.183862405452110078e+00 2.177893978152654508e+00 4.275271526963054569e+00 3.050370864598066944e+00 2.180878191802382293e+00 3.662821195780560757e+00 6.087711097343314615e-01 6.406710413473466481e-01 3.030688011879603683e-01 5.054351930915108593e-01 2.267125331779044739e+00 2.270172143978224533e+00 4.286000154866365541e+00 3.091961698663845848e+00 2.268649249365019660e+00 3.736979025464199911e+00 2.736708231523455812e-03 3.344145392016485419e-01 -1.343007166062614843e-03 3.195197104576198988e-01 5.182676650670293983e-02 7.942490418219754211e-01 5.065644171779140947e+01 9.828834355828220737e+01
2.248313991016994695e+00 2.220796494656775089e+00 2.301377119194329524e+00 4.540182225117278314e+00 2.234555242836885114e+00 3.420779672155803919e+00 5.807711563236213070e-01 5.876630992270510667e-01 5.493844055158771944e-01 3.255412134212941622e-01 2.322113463683513235e+00 2.297234204184014583e+00 2.366043082823139354e+00 4.551838279080957506e+00 2.309707332877177333e+00 3.627491667025709354e+00 1.231452945655740414e-02 -6.544721731557867628e-01 1.077160692411485189e-02 -6.025638090714121597e-01 1.467750026239678651e-01 1.071975513238587308e+00 5.082716049382715795e+01 6.172839506172839164e-02
2.187011647721839314e+00 2.193853869273873158e+00 2.249546127082917568e+00 4.546040508668452773e+00 2.190432758497856014e+00 3.397793317875684949e+00 6.394887064044639802e-01 6.319669612498945988e-01 5.360403941734331879e-01 3.414436596387721012e-01 2.278588544009174655e+00 2.283063082755132811e+00 2.312530449974521840e+00 4.558845037853560989e+00 2.280826910654250028e+00 3.614613752617380715e+00 -3.123684817755405328e-03 -6.758781852632853582e-01 -1.961805486008863855e-03 -6.214535609101964342e-01 6.263871873232049192e-02 1.086914125243557683e+00 4.923456790123456983e+01 3.703703703703703498e-02
