9.333809946017210812e-01 9.274454432808748594e-01 9.579932894211713457e-01 9.575892214421171111e-01 9.686122726953803053e-01 9.351259287483330018e-01 9.304132189412979148e-01 9.577912554316442284e-01 9.518691007218567091e-01 2.961904845608256953e-01 3.014817359362700899e-01 3.094666098592642745e-01 3.069137714521431026e-01 3.280541071335757453e-01 3.127174652880868599e-01 9.792491430826349985e-01 9.752160208720964674e-01 1.006737664535196641e+00 1.005571071644912884e+00 1.022657925223932063e+00 9.860287600844299671e-01 9.772346626050675278e-01 1.006154537166851215e+00 1.004510315461457859e+00 6.379478709040902439e-03 4.218747840542089070e-04 3.517956820076699465e-02 4.127076499504446841e-03 1.159456969273002036e-03 3.646469784899637745e-02 9.085227253687061522e-02 4.815509888754897910e-02 2.700319854176207457e-01 5.129530201342281970e+01 5.061744966442952887e+01 5.238926174496643995e+01 9.666491402842557201e-02 9.747082941669818479e-02 9.691211538494808042e-02
9.327516979398835506e-01 9.500041676640087474e-01 9.663238890334568953e-01 9.640166645667452849e-01 9.456740945179668012e-01 9.316682770493883714e-01 9.413779328019461490e-01 9.651702768001011457e-01 9.386711857836775863e-01 3.273418731229506551e-01 3.218270415219011138e-01 3.400830387605864313e-01 3.355842355604911065e-01 3.508052344773887055e-01 3.178948385381160091e-01 9.885233593139707287e-01 1.003035673958670992e+00 1.024420973901539744e+00 1.020757027269032280e+00 1.008644538764332133e+00 9.844099282460283540e-01 9.958059537739024636e-01 1.022590641578655202e+00 9.966009011656730143e-01 -1.832682615872927717e-02 2.390484375835649072e-03 1.492089847935968751e-02 -1.457343631025857615e-02 3.583004267329433206e-03 2.431726731328237578e-02 1.707222856432659142e-01 8.465221222785290767e-02 2.205242381562124987e-01 4.643243243243243512e+01 4.990540540540540349e+01 5.050000000000000000e+01 1.156588278222585447e-01 9.812181547668086257e-02 9.363414477258137636e-02
9.693183219127748940e-01 9.644349488576606788e-01 9.506508320509886589e-01 9.603791510635504292e-01 9.624233807318216538e-01 9.267781906967138550e-01 9.668766353852178419e-01 9.555149915572695996e-01 9.446007857142677544e-01 3.128914430776429390e-01 3.105613963255190457e-01 3.350996662469740706e-01 3.411470248657477722e-01 3.375950403760432650e-01 3.112226990660685866e-01 1.018567162413460014e+00 1.013204397673902246e+00 1.007982534966787247e+00 1.019170940702440298e+00 1.019916258849603352e+00 9.776386772039263873e-01 1.015889318728359969e+00 1.013592175672831441e+00 9.990011406977507002e-01 5.050668178747134626e-03 -1.018123116698237129e-02 3.773571923101291109e-02 5.278886824275907941e-03 -1.103837026783093325e-02 4.231985322474032113e-02 1.027508485233594032e-01 1.485813053140902507e-01 2.908964694377816351e-01 5.152702702702702453e+01 4.817567567567567721e+01 5.279729729729729826e+01 1.163448643882381145e-01 9.497725062735301593e-02 9.573146555449828232e-02
9.285795889843626583e-01 9.183138039659258789e-01 9.589652904882969287e-01 9.418509396053222904e-01 9.439213151510440492e-01 9.156338153984717732e-01 9.234466964751442131e-01 9.504081150468095540e-01 9.297775652747579667e-01 3.242882258945508633e-01 3.163843488801742487e-01 3.292611241948336098e-01 3.305443307498362460e-01 3.302493528059438632e-01 3.148232793608096713e-01 9.835765890525268729e-01 9.712874439478258459e-01 1.013916819205278319e+00 9.981696985113732712e-01 1.000026041773523611e+00 9.682453104088122320e-01 9.774513300678719929e-01 1.006074068668314947e+00 9.842639547788688548e-01 1.111681384277180863e-02 1.800737032020367431e-02 3.042394311182702524e-02 1.257264144686129521e-02 1.565204907303559267e-02 3.228882985139026190e-02 1.585710756895116758e-01 1.769269326464007752e-01 2.541047880793184666e-01 5.219463087248322353e+01 5.284563758389261778e+01 5.293288590604026922e+01 9.523830579164918597e-02 9.754625135989208884e-02 9.568675310885864371e-02
9.256082557295001179e-01 9.139935464610854376e-01 9.602195882221273848e-01 9.591039451575489316e-01 9.582547641478358358e-01 9.229853252365785021e-01 9.198009010952927778e-01 9.596617666898381582e-01 9.406200446922071690e-01 3.083351278535036433e-01 3.064051646185934064e-01 3.051321975277795917e-01 3.019732783525587716e-01 3.315337989911286143e-01 3.105001855844651826e-01 9.756132400408699112e-01 9.639856471324973475e-01 1.007535267657466926e+00 1.005518890153619394e+00 1.013985627553721569e+00 9.738132653902697999e-01 9.698168698317491954e-01 1.006527583832000472e+00 9.941023912896433945e-01 1.262741671005536241e-02 1.162537784980891215e-03 3.749594654109068836e-02 1.198947272425752129e-02 2.003300790000094381e-03 4.041068859248632406e-02 1.548499744287763491e-01 6.329770588323867242e-02 2.842619876051055150e-01 5.146979865771812257e+01 5.061744966442952887e+01 5.434228187919462982e+01 9.362236885025025657e-02 9.802990494036019353e-02 9.448146381144527373e-02
9.777948127695420544e-01 9.730516107174277396e-01 9.542138133765607488e-01 9.449670278555770686e-01 9.634257516704968216e-01 9.222407301678352542e-01 9.754232117434848970e-01 9.495904206160689087e-01 9.428332409191659824e-01 2.985488701246247212e-01 2.939712633023063293e-01 2.832638216170840773e-01 2.835908033006875884e-01 3.365984951023270333e-01 3.161250859064966279e-01 1.022357140989250235e+00 1.016488337742905257e+00 9.953704809143946175e-01 9.866034803561826161e-01 1.020533059673724319e+00 9.749169371386938732e-01 1.019426962685176408e+00 9.909966755056965892e-01 9.979856612714697039e-01 4.862711892652472369e-03 9.737656699384785244e-03 4.368219077905058367e-02 5.756962942089069966e-03 8.846649817203757621e-03 4.570819432106255215e-02 1.073027408031480973e-01 1.330155124102113950e-01 3.023119443357417668e-01 4.995945945945945965e+01 5.035135135135135442e+01 5.489189189189189477e+01 1.117417685361513091e-01 1.009605189825926452e-01 9.061743442201672383e-02
9.134346161252288043e-01 9.170698285747727052e-01 9.603311271364131096e-01 9.492802832478701713e-01 9.469162079345302407e-01 9.249322959335819494e-01 9.152522223500008103e-01 9.548057051921416960e-01 9.359242519340560396e-01 3.319268856651577115e-01 3.313753762786560975e-01 3.470638192470464900e-01 3.433878534037159147e-01 3.349451311785090479e-01 3.134005912393135751e-01 9.718735799285906918e-01 9.751034357882163439e-01 1.021121524784116996e+00 1.009479209309616543e+00 1.004409550805496432e+00 9.765857272406341938e-01 9.734898473659596707e-01 1.015317054521839735e+00 9.905953332212447116e-01 -3.971814938848367699e-03 1.157391899571767399e-02 2.348898637418495722e-02 -3.317811550233319348e-03 1.146667971610440886e-02 2.808798167298444046e-02 8.145927798567791089e-02 1.514363975593407130e-01 2.370030024637413968e-01 4.948322147651006730e+01 5.123489932885905773e+01 5.169798657718121149e+01 9.521797588279219682e-02 9.573739262582767195e-02 9.578632251156979360e-02
9.171929240084139012e-01 9.158399172639817287e-01 9.586155377685854351e-01 9.623561463470313715e-01 9.569861344905199463e-01 9.209698224861803117e-01 9.165164206361977595e-01 9.604858420578084033e-01 9.389779784883500735e-01 3.083539229091059042e-01 3.082516335868706325e-01 3.172673463101844393e-01 3.255195916422526925e-01 3.323267180497903595e-01 3.028800385056365507e-01 9.676388797606981784e-01 9.663238709992997277e-01 1.009753592856227788e+00 1.015919463813371282e+00 1.013046647068560402e+00 9.694956068262517990e-01 9.669815989168589754e-01 1.012841220340312764e+00 9.915102724612223639e-01 1.476249321853923728e-03 -3.894496321186587205e-03 3.835692937370254602e-02 1.359910843051642150e-03 -6.087697492279956803e-03 4.392394254696122685e-02 5.215190367918272341e-02 1.103419167035779164e-01 2.963556930165509029e-01 4.984563758389261778e+01 4.928187919463087496e+01 5.379865771812080766e+01 9.206104654187891034e-02 9.783873368838222340e-02 9.577341222438530421e-02
9.592290793976171459e-01 9.450904012383394281e-01 9.664423908646548877e-01 9.609357713652740829e-01 9.625741774732958778e-01 9.311234396711618455e-01 9.521597403179782315e-01 9.636890811149645408e-01 9.468488085722288616e-01 3.129718879753045635e-01 3.148245599351275348e-01 3.069661959230274850e-01 3.046782745849700991e-01 3.217332980143703391e-01 3.030408873174279538e-01 1.008995455601672475e+00 9.961477651689994994e-01 1.014021272113975192e+00 1.008080556152854523e+00 1.014919387039973531e+00 9.791959146622241095e-01 1.002592190144133033e+00 1.011055277418869247e+00 9.972176295776126187e-01 1.484906109825231621e-02 5.714103861184960040e-03 3.321621944010173105e-02 1.281447288236504944e-02 5.875757828282908088e-03 3.582314563861117157e-02 1.600887868993056407e-01 1.084041740064097814e-01 2.676467773290034935e-01 5.213513513513513686e+01 5.127027027027027373e+01 5.424324324324324209e+01 1.218870162486937192e-01 9.597421754899608526e-02 9.892058602424665115e-02
9.298568476919201187e-01 9.362011066729556408e-01 9.665544550471808494e-01 9.518272488024547284e-01 9.477031720945348070e-01 9.230688974621414911e-01 9.330289771824378242e-01 9.591908519248177889e-01 9.353860347783381490e-01 3.204246498236479335e-01 3.231694913669678759e-01 3.178779194818101006e-01 3.215412345233572555e-01 3.618332639062993850e-01 3.461101395122739843e-01 9.835170122647407531e-01 9.904095275622359917e-01 1.017484096320742104e+00 1.004671029273589866e+00 1.014428219869266679e+00 9.858237256909467838e-01 9.869692866802425302e-01 1.011097859588104164e+00 1.000228231805698531e+00 -6.799637670626183794e-03 1.535378096566798051e-02 2.633594442986417899e-02 -6.983515485754188644e-03 1.267243019619481575e-02 2.859796721262364977e-02 1.181818337378015976e-01 1.591990942792963493e-01 2.391444897113514656e-01 4.960402684563758413e+01 5.155033557046979809e+01 5.161073825503356005e+01 9.259035422102196433e-02 9.935979976900692623e-02 9.411843387353184542e-02
